user_id,rank,recommended_skill,mastery_prob,explanation
87871,1,Addition and Subtraction Positive Decimals,0.649848501126394,Student shows low estimated mastery (65%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
87871,2,Conversion of Fraction Decimals Percents,0.6516619755660381,Student shows low estimated mastery (65%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
87871,3,Ordering Positive Decimals,0.6682854512994618,Student shows low estimated mastery (67%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
87871,4,Absolute Value,0.7622043028803718,Student shows low estimated mastery (76%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
87873,1,Addition and Subtraction Positive Decimals,0.649848501126394,Student shows low estimated mastery (65%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
87873,2,Ordering Positive Decimals,0.6682854512994618,Student shows low estimated mastery (67%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
87873,3,Divisibility Rules,0.7022429645349338,Student shows low estimated mastery (70%) on 'Divisibility Rules'. Recommend revisiting this skill before progressing. (Teacher review required.)
87873,4,Conversion of Fraction Decimals Percents,0.7080945941131657,Student shows low estimated mastery (71%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
87873,5,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87874,1,Absolute Value,0.473933857833608,Student shows low estimated mastery (47%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
87874,2,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87874,3,Ordering Positive Decimals,0.7359282775559637,Student shows low estimated mastery (74%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
87874,4,Addition and Subtraction Fractions,0.7672617274770419,Student shows low estimated mastery (77%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87875,1,Addition and Subtraction Positive Decimals,0.1163589488756845,Student shows low estimated mastery (12%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
87875,2,Ordering Positive Decimals,0.5422366444698786,Student shows low estimated mastery (54%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
87876,1,Addition Whole Numbers,0.3742588603350666,Student shows low estimated mastery (37%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87876,2,Addition and Subtraction Positive Decimals,0.649848501126394,Student shows low estimated mastery (65%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
87876,3,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87876,4,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87876,5,Addition and Subtraction Fractions,0.7672617274770419,Student shows low estimated mastery (77%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87910,1,Division Fractions,0.6899897141301159,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87910,2,Finding Percents,0.7249037262972643,Student shows low estimated mastery (72%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
87910,3,Addition and Subtraction Integers,0.7494169238181819,Student shows low estimated mastery (75%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87910,4,Addition and Subtraction Fractions,0.7672617274770419,Student shows low estimated mastery (77%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87911,1,Division Fractions,0.6899897141301159,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87990,1,Addition and Subtraction Integers,0.0807932848698197,Student shows low estimated mastery (8%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87990,2,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
87990,3,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87991,1,Addition and Subtraction Integers,0.0406919469728566,Student shows low estimated mastery (4%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87991,2,Multiplication Fractions,0.2195273207656148,Student shows low estimated mastery (22%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87991,3,Conversion of Fraction Decimals Percents,0.3883059341241108,Student shows low estimated mastery (39%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
87991,4,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
87991,5,Order of Operations All,0.6904286815523762,Student shows low estimated mastery (69%) on 'Order of Operations All'. Recommend revisiting this skill before progressing. (Teacher review required.)
87992,1,Addition and Subtraction Integers,0.0462351311772077,Student shows low estimated mastery (5%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87992,2,Conversion of Fraction Decimals Percents,0.0976159781223968,Student shows low estimated mastery (10%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
87992,3,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
87992,4,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87992,5,Division Fractions,0.6874989936640671,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87993,1,Addition and Subtraction Fractions,0.1900092757480564,Student shows low estimated mastery (19%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87993,2,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
87993,3,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87993,4,Division Fractions,0.6899897141301159,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87993,5,Absolute Value,0.7097867144343603,Student shows low estimated mastery (71%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
87994,1,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
87994,2,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87994,3,Multiplication and Division Integers,0.7029280029412653,Student shows low estimated mastery (70%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87994,4,Addition and Subtraction Integers,0.7048269865485312,Student shows low estimated mastery (70%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87994,5,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87995,1,Addition and Subtraction Integers,0.0201551356568622,Student shows low estimated mastery (2%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87995,2,Multiplication and Division Integers,0.0783982224657429,Student shows low estimated mastery (8%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87995,3,Absolute Value,0.1349759423301405,Student shows low estimated mastery (13%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
87995,4,Subtraction Whole Numbers,0.172916524781839,Student shows low estimated mastery (17%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87995,5,Addition and Subtraction Fractions,0.4732160696898963,Student shows low estimated mastery (47%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87996,1,Addition and Subtraction Integers,0.0394387775443821,Student shows low estimated mastery (4%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87996,2,Addition and Subtraction Fractions,0.1104808232989522,Student shows low estimated mastery (11%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87996,3,Multiplication and Division Integers,0.2772246926029426,Student shows low estimated mastery (28%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87996,4,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
87996,5,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
87997,1,Conversion of Fraction Decimals Percents,0.0349988250713934,Student shows low estimated mastery (3%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
87997,2,Addition and Subtraction Integers,0.0777134896538082,Student shows low estimated mastery (8%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87997,3,Division Fractions,0.2420935263581649,Student shows low estimated mastery (24%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87997,4,Subtraction Whole Numbers,0.4701145455464233,Student shows low estimated mastery (47%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87997,5,Multiplication Fractions,0.4701946714773405,Student shows low estimated mastery (47%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87998,1,Conversion of Fraction Decimals Percents,0.1464188808775021,Student shows low estimated mastery (15%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
87998,2,Addition and Subtraction Integers,0.1471810720877554,Student shows low estimated mastery (15%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87998,3,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
87998,4,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87998,5,Division Fractions,0.6899897141301159,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87999,1,Addition and Subtraction Integers,0.0144543033758303,Student shows low estimated mastery (1%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
87999,2,Conversion of Fraction Decimals Percents,0.2284489767055157,Student shows low estimated mastery (23%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
87999,3,Addition and Subtraction Fractions,0.2674922353309084,Student shows low estimated mastery (27%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
87999,4,Order of Operations All,0.5210821610581766,Student shows low estimated mastery (52%) on 'Order of Operations All'. Recommend revisiting this skill before progressing. (Teacher review required.)
87999,5,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88000,1,Conversion of Fraction Decimals Percents,0.0490003956906789,Student shows low estimated mastery (5%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
88000,2,Addition and Subtraction Fractions,0.2674967463011006,Student shows low estimated mastery (27%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88000,3,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88000,4,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
88000,5,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88001,1,Addition and Subtraction Integers,0.0240440144081515,Student shows low estimated mastery (2%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88001,2,Addition and Subtraction Fractions,0.1093515955017027,Student shows low estimated mastery (11%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88001,3,Absolute Value,0.1341533254926046,Student shows low estimated mastery (13%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88001,4,Subtraction Whole Numbers,0.151232417447574,Student shows low estimated mastery (15%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88001,5,Conversion of Fraction Decimals Percents,0.2064107756128448,Student shows low estimated mastery (21%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
88004,1,Conversion of Fraction Decimals Percents,0.0237375842810665,Student shows low estimated mastery (2%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
88004,2,Addition and Subtraction Fractions,0.1101012801846135,Student shows low estimated mastery (11%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88004,3,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88004,4,Order of Operations All,0.6904286815523762,Student shows low estimated mastery (69%) on 'Order of Operations All'. Recommend revisiting this skill before progressing. (Teacher review required.)
88004,5,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88006,1,Addition and Subtraction Integers,0.01402329949661,Student shows low estimated mastery (1%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88006,2,Absolute Value,0.7097867144343603,Student shows low estimated mastery (71%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88006,3,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88008,1,Addition and Subtraction Integers,0.0167161425103377,Student shows low estimated mastery (2%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88008,2,Addition and Subtraction Fractions,0.3147653631965036,Student shows low estimated mastery (31%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88008,3,Subtraction Whole Numbers,0.4701145455464233,Student shows low estimated mastery (47%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88008,4,Absolute Value,0.5936540703615256,Student shows low estimated mastery (59%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88008,5,Multiplication and Division Integers,0.6319456659813136,Student shows low estimated mastery (63%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88010,1,Addition and Subtraction Integers,0.0632315653440947,Student shows low estimated mastery (6%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88010,2,Addition and Subtraction Fractions,0.109886936658729,Student shows low estimated mastery (11%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88010,3,Multiplication and Division Integers,0.2872475597068653,Student shows low estimated mastery (29%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88010,4,Absolute Value,0.3596421542917788,Student shows low estimated mastery (36%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88010,5,Subtraction Whole Numbers,0.4701145455464233,Student shows low estimated mastery (47%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88011,1,Proportion,0.7368912326258743,Student shows low estimated mastery (74%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
88012,1,Proportion,0.0585622643465442,Student shows low estimated mastery (6%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
88012,2,Circle Graph,0.1029372503130015,Student shows low estimated mastery (10%) on 'Circle Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
88012,3,Finding Percents,0.1139531945806176,Student shows low estimated mastery (11%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
88012,4,Addition and Subtraction Positive Decimals,0.1239911257997796,Student shows low estimated mastery (12%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
88012,5,Percent Of,0.4308187909828236,Student shows low estimated mastery (43%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
88015,1,Finding Percents,0.1899477429199861,Student shows low estimated mastery (19%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
88015,2,Addition and Subtraction Positive Decimals,0.248199853568709,Student shows low estimated mastery (25%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
88015,3,Proportion,0.2701002197111083,Student shows low estimated mastery (27%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
88015,4,Multiplication Fractions,0.3132657084007681,Student shows low estimated mastery (31%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88015,5,Percent Of,0.4511558773041981,Student shows low estimated mastery (45%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
88019,1,Addition and Subtraction Fractions,0.1093514207972425,Student shows low estimated mastery (11%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88019,2,Absolute Value,0.1349759423301405,Student shows low estimated mastery (13%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88019,3,Addition and Subtraction Integers,0.2436567808326817,Student shows low estimated mastery (24%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88019,4,Subtraction Whole Numbers,0.2532717084971244,Student shows low estimated mastery (25%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88019,5,Multiplication Fractions,0.3166110428732986,Student shows low estimated mastery (32%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88020,1,Perimeter of a Polygon,0.03988648408083,Student shows low estimated mastery (4%) on 'Perimeter of a Polygon'. Recommend revisiting this skill before progressing. (Teacher review required.)
88020,2,Circumference ,0.3637214709976785,Student shows low estimated mastery (36%) on 'Circumference '. Recommend revisiting this skill before progressing. (Teacher review required.)
88020,3,Multiplication Fractions,0.4546136457126645,Student shows low estimated mastery (45%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88020,4,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88020,5,Multiplication and Division Integers,0.6399846247475962,Student shows low estimated mastery (64%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88021,1,Addition and Subtraction Fractions,0.1093514207972425,Student shows low estimated mastery (11%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88021,2,Addition and Subtraction Integers,0.2579705529311682,Student shows low estimated mastery (26%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88021,3,Division Fractions,0.261727695501582,Student shows low estimated mastery (26%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88021,4,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88021,5,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88023,1,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88023,2,Division Fractions,0.6899897141301159,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88023,3,Absolute Value,0.7097867144343603,Student shows low estimated mastery (71%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88023,4,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88026,1,Conversion of Fraction Decimals Percents,0.0574587766821704,Student shows low estimated mastery (6%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
88026,2,Addition and Subtraction Integers,0.0650851302768591,Student shows low estimated mastery (7%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88026,3,Multiplication Fractions,0.2033509276704898,Student shows low estimated mastery (20%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88026,4,Division Fractions,0.2420935263581649,Student shows low estimated mastery (24%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88026,5,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88027,1,Absolute Value,0.3596421542917788,Student shows low estimated mastery (36%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88027,2,Multiplication Fractions,0.6405247137778051,Student shows low estimated mastery (64%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88027,3,Addition and Subtraction Integers,0.6810180266695179,Student shows low estimated mastery (68%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88029,1,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88029,2,Conversion of Fraction Decimals Percents,0.6114202435261022,Student shows low estimated mastery (61%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
88029,3,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88029,4,Division Fractions,0.6899897141301159,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88029,5,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88030,1,Addition and Subtraction Integers,0.0836867131356125,Student shows low estimated mastery (8%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88030,2,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88030,3,Multiplication Fractions,0.646759596044071,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88030,4,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88032,1,Division Fractions,0.4522774649141162,Student shows low estimated mastery (45%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88032,2,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88032,3,Order of Operations All,0.6904286815523762,Student shows low estimated mastery (69%) on 'Order of Operations All'. Recommend revisiting this skill before progressing. (Teacher review required.)
88032,4,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88033,1,Addition and Subtraction Integers,0.0220982019268977,Student shows low estimated mastery (2%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88033,2,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88033,3,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88033,4,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88034,1,Addition and Subtraction Integers,0.0146871087159036,Student shows low estimated mastery (1%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88034,2,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88034,3,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88035,1,Addition and Subtraction Fractions,0.1139555610503465,Student shows low estimated mastery (11%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88035,2,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88035,3,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88035,4,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88036,1,Addition and Subtraction Integers,0.0137707233685397,Student shows low estimated mastery (1%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88036,2,Multiplication and Division Integers,0.0816848073569195,Student shows low estimated mastery (8%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88036,3,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88036,4,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88036,5,Addition and Subtraction Fractions,0.7672617274770419,Student shows low estimated mastery (77%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88038,1,Addition and Subtraction Integers,0.2471345333909272,Student shows low estimated mastery (25%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88038,2,Addition and Subtraction Fractions,0.3620191349091475,Student shows low estimated mastery (36%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88038,3,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88038,4,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
88038,5,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
